hour,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir,N,S,E,W,Date
20,47.0,17,21.0,1010.0,15.2,0,0,0,1,1,0,2014-09-09 20:00:00
21,61.0,15,24.0,1011.0,18.33,0,0,0,1,1,0,2014-09-09 21:00:00
22,80.0,15,22.0,1011.0,21.46,0,0,0,1,1,0,2014-09-09 22:00:00
23,52.0,13,23.0,1012.0,24.59,0,0,0,1,1,0,2014-09-09 23:00:00
0,41.0,15,20.0,1012.0,26.38,0,0,0,1,1,0,2014-09-10 00:00:00
1,46.0,15,19.0,1012.0,1.79,0,0,1,0,1,0,2014-09-10 01:00:00
2,44.0,16,18.0,1012.0,3.58,0,0,1,0,1,0,2014-09-10 02:00:00
3,54.0,15,18.0,1013.0,0.89,0,0,0,0,0,0,2014-09-10 03:00:00
4,59.0,16,18.0,1013.0,1.79,0,0,0,1,1,0,2014-09-10 04:00:00
5,79.0,15,18.0,1013.0,3.58,0,0,0,1,1,0,2014-09-10 05:00:00
6,115.0,15,17.0,1014.0,0.89,0,0,1,0,1,0,2014-09-10 06:00:00
7,96.0,16,19.0,1014.0,0.89,0,0,0,0,0,0,2014-09-10 07:00:00
8,108.0,15,21.0,1015.0,1.78,0,0,0,0,0,0,2014-09-10 08:00:00
9,112.0,16,23.0,1015.0,2.67,0,0,0,0,0,0,2014-09-10 09:00:00
10,118.0,16,24.0,1015.0,3.56,0,0,0,0,0,0,2014-09-10 10:00:00
11,92.0,16,26.0,1015.0,1.79,0,0,0,1,1,0,2014-09-10 11:00:00
12,74.0,16,27.0,1014.0,3.58,0,0,0,1,1,0,2014-09-10 12:00:00
13,50.0,14,28.0,1014.0,6.71,0,0,0,1,1,0,2014-09-10 13:00:00
14,36.0,13,28.0,1014.0,10.73,0,0,0,1,1,0,2014-09-10 14:00:00
15,30.0,13,28.0,1013.0,14.75,0,0,0,1,1,0,2014-09-10 15:00:00
16,38.0,14,28.0,1013.0,18.77,0,0,0,1,1,0,2014-09-10 16:00:00
17,36.0,14,28.0,1013.0,21.9,0,0,0,1,1,0,2014-09-10 17:00:00
18,43.0,14,26.0,1013.0,25.03,0,0,0,1,1,0,2014-09-10 18:00:00
19,48.0,16,25.0,1013.0,26.82,0,0,0,1,1,0,2014-09-10 19:00:00
20,57.0,16,23.0,1013.0,28.61,0,0,0,1,1,0,2014-09-10 20:00:00
21,65.0,15,23.0,1014.0,30.4,0,0,0,1,1,0,2014-09-10 21:00:00
22,83.0,15,22.0,1014.0,0.89,0,0,0,0,0,0,2014-09-10 22:00:00
23,95.0,16,21.0,1015.0,1.79,0,0,0,1,1,0,2014-09-10 23:00:00
0,82.0,15,21.0,1014.0,3.58,0,0,0,1,1,0,2014-09-11 00:00:00
1,61.0,15,20.0,1014.0,5.37,0,0,0,1,1,0,2014-09-11 01:00:00
2,73.0,15,19.0,1015.0,0.89,0,0,0,0,0,0,2014-09-11 02:00:00
3,77.0,15,19.0,1015.0,1.78,0,0,0,0,0,0,2014-09-11 03:00:00
4,86.0,15,19.0,1014.0,2.67,0,0,0,0,0,0,2014-09-11 04:00:00
5,81.0,15,19.0,1014.0,3.56,0,0,0,0,0,0,2014-09-11 05:00:00
6,81.0,15,19.0,1015.0,4.01,0,0,0,0,0,0,2014-09-11 06:00:00
7,89.0,16,20.0,1015.0,4.9,0,0,0,0,0,0,2014-09-11 07:00:00
8,91.0,15,21.0,1015.0,5.79,0,0,0,0,0,0,2014-09-11 08:00:00
9,94.0,15,22.0,1015.0,1.79,0,0,0,1,1,0,2014-09-11 09:00:00
10,108.0,17,23.0,1015.0,3.58,0,0,0,1,1,0,2014-09-11 10:00:00
11,101.0,17,24.0,1014.0,5.37,0,0,0,1,1,0,2014-09-11 11:00:00
12,93.0,17,25.0,1014.0,0.89,0,0,0,0,0,0,2014-09-11 12:00:00
13,88.0,17,26.0,1013.0,1.79,0,0,1,0,1,0,2014-09-11 13:00:00
14,84.0,17,26.0,1013.0,3.58,0,0,1,0,1,0,2014-09-11 14:00:00
15,91.0,17,26.0,1013.0,5.37,0,0,1,0,1,0,2014-09-11 15:00:00
16,92.0,18,25.0,1012.0,0.89,0,0,0,0,0,0,2014-09-11 16:00:00
17,88.0,19,25.0,1012.0,1.78,0,0,0,0,0,0,2014-09-11 17:00:00
18,116.0,19,24.0,1012.0,1.79,0,1,0,1,1,0,2014-09-11 18:00:00
19,120.0,20,22.0,1013.0,3.13,0,2,1,0,0,1,2014-09-11 19:00:00
20,124.0,19,21.0,1013.0,8.05,0,0,1,0,0,1,2014-09-11 20:00:00
21,113.0,19,20.0,1014.0,0.89,0,1,0,0,0,0,2014-09-11 21:00:00
22,104.0,19,20.0,1014.0,3.13,0,0,1,0,0,1,2014-09-11 22:00:00
23,106.0,18,21.0,1014.0,4.92,0,1,1,0,0,1,2014-09-11 23:00:00
0,121.0,19,20.0,1014.0,6.71,0,0,1,0,0,1,2014-09-12 00:00:00
1,124.0,19,20.0,1014.0,0.89,0,0,0,0,0,0,2014-09-12 01:00:00
2,135.0,19,20.0,1014.0,1.78,0,0,0,0,0,0,2014-09-12 02:00:00
3,147.0,19,20.0,1014.0,2.67,0,0,0,0,0,0,2014-09-12 03:00:00
4,82.0,19,20.0,1014.0,1.79,0,1,1,0,0,1,2014-09-12 04:00:00
5,60.0,19,19.0,1014.0,0.89,0,2,0,0,0,0,2014-09-12 05:00:00
6,60.0,18,19.0,1015.0,1.78,0,3,0,0,0,0,2014-09-12 06:00:00
7,52.0,18,19.0,1015.0,2.67,0,0,0,0,0,0,2014-09-12 07:00:00
8,54.0,18,20.0,1015.0,0.89,0,0,0,1,1,0,2014-09-12 08:00:00
9,59.0,18,21.0,1016.0,2.68,0,0,0,1,1,0,2014-09-12 09:00:00
10,59.0,18,21.0,1016.0,3.57,0,0,0,1,1,0,2014-09-12 10:00:00
11,74.0,17,22.0,1016.0,0.89,0,0,0,0,0,0,2014-09-12 11:00:00
12,68.0,17,23.0,1015.0,2.68,0,0,0,0,0,0,2014-09-12 12:00:00
13,65.0,17,24.0,1015.0,3.57,0,0,0,0,0,0,2014-09-12 13:00:00
14,68.0,17,24.0,1014.0,4.46,0,0,0,0,0,0,2014-09-12 14:00:00
15,45.0,16,24.0,1014.0,1.79,0,0,0,1,1,0,2014-09-12 15:00:00
16,36.0,16,24.0,1014.0,4.92,0,0,0,1,1,0,2014-09-12 16:00:00
17,63.0,16,24.0,1014.0,6.71,0,0,0,1,1,0,2014-09-12 17:00:00
18,54.0,16,23.0,1014.0,8.5,0,0,0,1,1,0,2014-09-12 18:00:00
19,48.0,17,22.0,1014.0,10.29,0,0,0,1,1,0,2014-09-12 19:00:00
20,57.0,17,22.0,1015.0,12.08,0,0,0,1,1,0,2014-09-12 20:00:00
21,58.0,17,21.0,1015.0,13.87,0,0,0,1,1,0,2014-09-12 21:00:00
22,63.0,16,22.0,1015.0,15.66,0,0,0,1,1,0,2014-09-12 22:00:00
23,51.0,17,20.0,1015.0,0.89,0,0,0,0,0,0,2014-09-12 23:00:00
0,52.0,18,20.0,1015.0,0.89,0,0,0,1,1,0,2014-09-13 00:00:00
1,50.0,18,19.0,1015.0,1.78,0,0,0,1,1,0,2014-09-13 01:00:00
2,54.0,18,19.0,1015.0,0.89,0,0,1,0,1,0,2014-09-13 02:00:00
3,62.0,18,19.0,1015.0,1.78,0,0,1,0,1,0,2014-09-13 03:00:00
4,64.0,18,19.0,1015.0,0.89,0,0,0,0,0,0,2014-09-13 04:00:00
5,108.0,18,19.0,1015.0,1.34,0,1,0,0,0,0,2014-09-13 05:00:00
6,95.0,18,19.0,1015.0,0.89,0,0,1,0,1,0,2014-09-13 06:00:00
7,93.0,18,19.0,1015.0,1.78,0,0,1,0,1,0,2014-09-13 07:00:00
8,94.0,18,20.0,1016.0,0.89,0,0,0,0,0,0,2014-09-13 08:00:00
9,96.0,18,22.0,1016.0,1.79,0,0,0,1,1,0,2014-09-13 09:00:00
10,51.0,16,24.0,1016.0,3.58,0,0,0,1,1,0,2014-09-13 10:00:00
11,60.0,14,25.0,1015.0,6.71,0,0,0,1,1,0,2014-09-13 11:00:00
12,50.0,14,25.0,1015.0,9.84,0,0,0,1,1,0,2014-09-13 12:00:00
13,46.0,14,26.0,1014.0,13.86,0,0,0,1,1,0,2014-09-13 13:00:00
14,39.0,13,27.0,1013.0,17.88,0,0,0,1,1,0,2014-09-13 14:00:00
15,38.0,13,27.0,1013.0,22.8,0,0,0,1,1,0,2014-09-13 15:00:00
16,47.0,13,27.0,1013.0,27.72,0,0,0,1,1,0,2014-09-13 16:00:00
17,46.0,13,26.0,1012.0,31.74,0,0,0,1,1,0,2014-09-13 17:00:00
18,48.0,13,25.0,1012.0,34.87,0,0,0,1,1,0,2014-09-13 18:00:00
19,53.0,14,23.0,1013.0,38.0,0,0,0,1,1,0,2014-09-13 19:00:00
20,67.0,13,24.0,1013.0,41.13,0,0,0,1,1,0,2014-09-13 20:00:00
21,61.0,14,22.0,1014.0,42.92,0,0,0,1,1,0,2014-09-13 21:00:00
22,73.0,16,19.0,1014.0,0.89,0,0,0,0,0,0,2014-09-13 22:00:00
23,79.0,16,18.0,1014.0,1.78,0,0,0,0,0,0,2014-09-13 23:00:00
0,74.0,17,19.0,1014.0,2.67,0,0,0,0,0,0,2014-09-14 00:00:00
1,71.0,16,19.0,1014.0,0.89,0,0,0,1,1,0,2014-09-14 01:00:00
2,76.0,16,18.0,1014.0,0.89,0,0,0,0,0,0,2014-09-14 02:00:00
3,75.0,16,19.0,1014.0,0.89,0,0,0,1,1,0,2014-09-14 03:00:00
4,78.0,17,19.0,1014.0,1.79,0,0,1,0,1,0,2014-09-14 04:00:00
5,86.0,16,19.0,1015.0,2.68,0,0,1,0,1,0,2014-09-14 05:00:00
6,95.0,16,19.0,1015.0,0.89,0,0,0,0,0,0,2014-09-14 06:00:00
7,106.0,16,20.0,1016.0,4.02,0,0,1,0,0,1,2014-09-14 07:00:00
8,79.0,16,20.0,1017.0,8.04,0,0,1,0,0,1,2014-09-14 08:00:00
9,63.0,11,21.0,1017.0,4.92,0,0,1,0,1,0,2014-09-14 09:00:00
10,49.0,8,22.0,1018.0,8.94,0,0,1,0,1,0,2014-09-14 10:00:00
11,27.0,5,22.0,1018.0,12.96,0,0,1,0,1,0,2014-09-14 11:00:00
12,11.0,3,22.0,1019.0,17.88,0,0,1,0,1,0,2014-09-14 12:00:00
13,10.0,4,22.0,1019.0,21.01,0,0,1,0,1,0,2014-09-14 13:00:00
14,6.0,6,22.0,1018.0,24.14,0,0,1,0,1,0,2014-09-14 14:00:00
15,11.0,5,23.0,1018.0,3.13,0,0,1,0,0,1,2014-09-14 15:00:00
16,12.0,6,24.0,1017.0,6.26,0,0,1,0,0,1,2014-09-14 16:00:00
17,13.0,7,23.0,1018.0,0.89,0,0,0,0,0,0,2014-09-14 17:00:00
18,10.0,11,20.0,1018.0,1.78,0,0,0,0,0,0,2014-09-14 18:00:00
19,15.0,12,18.0,1018.0,0.89,0,0,0,1,1,0,2014-09-14 19:00:00
20,23.0,12,18.0,1019.0,0.89,0,0,1,0,1,0,2014-09-14 20:00:00
21,34.0,11,17.0,1019.0,0.89,0,0,0,1,1,0,2014-09-14 21:00:00
22,36.0,13,17.0,1019.0,0.45,0,0,0,0,0,0,2014-09-14 22:00:00
23,42.0,12,15.0,1019.0,0.89,0,0,1,0,1,0,2014-09-14 23:00:00
0,42.0,12,14.0,1019.0,0.89,0,0,1,0,0,1,2014-09-15 00:00:00
1,47.0,12,14.0,1019.0,0.89,0,0,0,0,0,0,2014-09-15 01:00:00
2,47.0,12,14.0,1019.0,0.89,0,0,1,0,0,1,2014-09-15 02:00:00
3,28.0,10,13.0,1019.0,4.02,0,0,1,0,0,1,2014-09-15 03:00:00
4,20.0,10,13.0,1020.0,8.04,0,0,1,0,0,1,2014-09-15 04:00:00
5,23.0,9,13.0,1020.0,11.17,0,0,1,0,0,1,2014-09-15 05:00:00
6,16.0,9,11.0,1020.0,14.3,0,0,1,0,0,1,2014-09-15 06:00:00
7,16.0,10,14.0,1020.0,18.32,0,0,1,0,0,1,2014-09-15 07:00:00
8,15.0,9,18.0,1020.0,22.34,0,0,1,0,0,1,2014-09-15 08:00:00
9,11.0,8,19.0,1021.0,1.79,0,0,1,0,1,0,2014-09-15 09:00:00
10,11.0,5,23.0,1020.0,3.13,0,0,1,0,0,1,2014-09-15 10:00:00
11,7.0,5,26.0,1019.0,7.15,0,0,1,0,0,1,2014-09-15 11:00:00
12,4.0,-1,26.0,1019.0,11.17,0,0,1,0,0,1,2014-09-15 12:00:00
13,3.0,0,28.0,1018.0,1.79,0,0,0,0,0,0,2014-09-15 13:00:00
14,6.0,0,29.0,1017.0,3.13,0,0,1,0,0,1,2014-09-15 14:00:00
15,8.0,-2,28.0,1016.0,7.15,0,0,1,0,0,1,2014-09-15 15:00:00
16,6.0,-1,29.0,1016.0,10.28,0,0,1,0,0,1,2014-09-15 16:00:00
17,11.0,0,27.0,1016.0,4.02,0,0,0,1,1,0,2014-09-15 17:00:00
18,16.0,2,25.0,1015.0,8.04,0,0,0,1,1,0,2014-09-15 18:00:00
19,18.0,4,24.0,1016.0,12.96,0,0,0,1,1,0,2014-09-15 19:00:00
20,20.0,3,23.0,1016.0,17.88,0,0,0,1,1,0,2014-09-15 20:00:00
21,25.0,4,22.0,1017.0,21.9,0,0,0,1,1,0,2014-09-15 21:00:00
22,20.0,4,22.0,1017.0,25.03,0,0,0,1,1,0,2014-09-15 22:00:00
23,26.0,8,16.0,1017.0,0.89,0,0,0,0,0,0,2014-09-15 23:00:00
0,30.0,8,14.0,1017.0,1.79,0,0,0,1,1,0,2014-09-16 00:00:00
1,34.0,9,14.0,1018.0,0.89,0,0,0,0,0,0,2014-09-16 01:00:00
2,30.0,10,13.0,1018.0,0.89,0,0,1,0,1,0,2014-09-16 02:00:00
3,53.0,10,13.0,1018.0,0.89,0,0,0,0,0,0,2014-09-16 03:00:00
4,49.0,10,14.0,1018.0,1.79,0,0,1,0,0,1,2014-09-16 04:00:00
5,33.0,8,12.0,1018.0,5.81,0,0,1,0,0,1,2014-09-16 05:00:00
6,18.0,9,12.0,1018.0,8.94,0,0,1,0,0,1,2014-09-16 06:00:00
7,,9,15.0,1019.0,0.89,0,0,0,0,0,0,2014-09-16 07:00:00
8,15.0,8,18.0,1019.0,4.02,0,0,1,0,0,1,2014-09-16 08:00:00
9,20.0,7,19.0,1019.0,1.79,0,0,1,0,1,0,2014-09-16 09:00:00
10,25.0,8,20.0,1019.0,3.58,0,0,1,0,1,0,2014-09-16 10:00:00
11,19.0,8,20.0,1019.0,5.37,0,0,1,0,1,0,2014-09-16 11:00:00
12,22.0,10,20.0,1018.0,1.79,0,0,0,1,1,0,2014-09-16 12:00:00
13,30.0,10,21.0,1018.0,0.89,0,0,0,0,0,0,2014-09-16 13:00:00
14,45.0,12,21.0,1018.0,1.78,0,0,0,0,0,0,2014-09-16 14:00:00
15,69.0,11,21.0,1017.0,0.89,0,0,0,1,1,0,2014-09-16 15:00:00
16,90.0,13,20.0,1018.0,0.89,0,0,0,0,0,0,2014-09-16 16:00:00
17,98.0,13,20.0,1018.0,0.89,0,0,1,0,1,0,2014-09-16 17:00:00
18,93.0,13,19.0,1018.0,0.89,0,0,0,0,0,0,2014-09-16 18:00:00
19,64.0,13,18.0,1018.0,1.79,0,0,0,1,1,0,2014-09-16 19:00:00
20,,14,18.0,1018.0,3.58,0,0,0,1,1,0,2014-09-16 20:00:00
21,56.0,12,19.0,1019.0,6.71,0,0,0,1,1,0,2014-09-16 21:00:00
22,56.0,12,19.0,1019.0,9.84,0,0,0,1,1,0,2014-09-16 22:00:00
23,68.0,13,18.0,1019.0,11.63,0,0,0,1,1,0,2014-09-16 23:00:00
0,56.0,11,19.0,1019.0,13.42,0,0,0,1,1,0,2014-09-17 00:00:00
1,30.0,9,19.0,1019.0,15.21,0,0,0,1,1,0,2014-09-17 01:00:00
2,25.0,11,15.0,1020.0,0.89,0,0,0,0,0,0,2014-09-17 02:00:00
3,16.0,11,15.0,1019.0,0.89,0,0,1,0,1,0,2014-09-17 03:00:00
4,10.0,12,14.0,1019.0,0.45,0,0,0,0,0,0,2014-09-17 04:00:00
5,13.0,11,14.0,1019.0,1.79,0,0,0,1,1,0,2014-09-17 05:00:00
6,19.0,11,15.0,1020.0,4.92,0,0,0,1,1,0,2014-09-17 06:00:00
7,25.0,10,17.0,1021.0,8.05,0,0,0,1,1,0,2014-09-17 07:00:00
8,22.0,10,18.0,1021.0,0.89,0,0,0,0,0,0,2014-09-17 08:00:00
9,18.0,11,19.0,1021.0,2.68,0,0,0,0,0,0,2014-09-17 09:00:00
10,19.0,11,19.0,1021.0,1.79,0,0,1,0,1,0,2014-09-17 10:00:00
11,29.0,11,20.0,1022.0,0.89,0,0,0,0,0,0,2014-09-17 11:00:00
12,44.0,12,20.0,1021.0,1.78,0,0,0,0,0,0,2014-09-17 12:00:00
13,75.0,12,21.0,1021.0,2.67,0,0,0,0,0,0,2014-09-17 13:00:00
14,60.0,12,21.0,1020.0,4.46,0,0,0,0,0,0,2014-09-17 14:00:00
15,60.0,13,22.0,1020.0,3.13,0,0,0,1,1,0,2014-09-17 15:00:00
16,60.0,12,22.0,1019.0,4.92,0,0,0,1,1,0,2014-09-17 16:00:00
17,38.0,12,22.0,1019.0,8.05,0,0,0,1,1,0,2014-09-17 17:00:00
18,35.0,12,20.0,1020.0,9.84,0,0,0,1,1,0,2014-09-17 18:00:00
19,32.0,12,17.0,1020.0,11.63,0,0,0,1,1,0,2014-09-17 19:00:00
20,41.0,12,19.0,1021.0,14.76,0,0,0,1,1,0,2014-09-17 20:00:00
21,49.0,12,17.0,1021.0,0.89,0,0,0,0,0,0,2014-09-17 21:00:00
22,49.0,13,15.0,1021.0,1.79,0,0,0,1,1,0,2014-09-17 22:00:00
23,55.0,12,15.0,1021.0,0.89,0,0,0,0,0,0,2014-09-17 23:00:00
0,56.0,13,13.0,1021.0,0.89,0,0,1,0,1,0,2014-09-18 00:00:00
1,62.0,12,13.0,1021.0,1.78,0,0,1,0,1,0,2014-09-18 01:00:00
2,80.0,12,13.0,1021.0,0.45,0,0,0,0,0,0,2014-09-18 02:00:00
3,99.0,12,13.0,1021.0,1.34,0,0,0,0,0,0,2014-09-18 03:00:00
4,104.0,11,11.0,1021.0,3.13,0,0,1,0,0,1,2014-09-18 04:00:00
5,99.0,11,12.0,1021.0,7.15,0,0,1,0,0,1,2014-09-18 05:00:00
6,97.0,11,12.0,1021.0,10.28,0,0,1,0,0,1,2014-09-18 06:00:00
7,108.0,12,14.0,1021.0,13.41,0,0,1,0,0,1,2014-09-18 07:00:00
8,99.0,12,17.0,1022.0,16.54,0,0,1,0,0,1,2014-09-18 08:00:00
9,119.0,12,20.0,1022.0,19.67,0,0,1,0,0,1,2014-09-18 09:00:00
10,93.0,12,22.0,1022.0,21.46,0,0,1,0,0,1,2014-09-18 10:00:00
11,78.0,10,23.0,1021.0,0.89,0,0,0,0,0,0,2014-09-18 11:00:00
12,67.0,11,26.0,1020.0,1.79,0,0,1,0,0,1,2014-09-18 12:00:00
13,69.0,12,26.0,1019.0,0.89,0,0,0,0,0,0,2014-09-18 13:00:00
14,51.0,9,27.0,1018.0,3.13,0,0,0,1,1,0,2014-09-18 14:00:00
15,41.0,6,28.0,1017.0,6.26,0,0,0,1,1,0,2014-09-18 15:00:00
16,34.0,6,28.0,1017.0,8.05,0,0,0,1,1,0,2014-09-18 16:00:00
17,21.0,7,26.0,1016.0,9.84,0,0,0,1,1,0,2014-09-18 17:00:00
18,27.0,7,24.0,1016.0,11.63,0,0,0,1,1,0,2014-09-18 18:00:00
19,34.0,9,21.0,1016.0,13.42,0,0,0,1,1,0,2014-09-18 19:00:00
20,37.0,9,19.0,1017.0,15.21,0,0,0,1,1,0,2014-09-18 20:00:00
21,51.0,9,19.0,1017.0,17.0,0,0,0,1,1,0,2014-09-18 21:00:00
22,61.0,9,21.0,1017.0,20.13,0,0,0,1,1,0,2014-09-18 22:00:00
23,63.0,10,21.0,1017.0,23.26,0,0,0,1,1,0,2014-09-18 23:00:00
0,59.0,12,15.0,1016.0,25.05,0,0,0,1,1,0,2014-09-19 00:00:00
1,70.0,12,15.0,1016.0,25.94,0,0,0,1,1,0,2014-09-19 01:00:00
2,78.0,11,14.0,1015.0,0.89,0,0,1,0,1,0,2014-09-19 02:00:00
3,84.0,11,13.0,1015.0,0.89,0,0,0,0,0,0,2014-09-19 03:00:00
4,97.0,11,13.0,1014.0,1.79,0,0,1,0,1,0,2014-09-19 04:00:00
5,110.0,10,12.0,1014.0,2.68,0,0,1,0,1,0,2014-09-19 05:00:00
6,106.0,11,13.0,1014.0,3.57,0,0,1,0,1,0,2014-09-19 06:00:00
7,92.0,11,14.0,1015.0,4.46,0,0,1,0,1,0,2014-09-19 07:00:00
8,110.0,13,16.0,1014.0,1.79,0,0,0,1,1,0,2014-09-19 08:00:00
9,121.0,15,18.0,1014.0,3.58,0,0,0,1,1,0,2014-09-19 09:00:00
10,136.0,15,20.0,1014.0,5.37,0,0,0,1,1,0,2014-09-19 10:00:00
11,150.0,15,21.0,1013.0,1.79,0,0,0,0,0,0,2014-09-19 11:00:00
12,118.0,14,24.0,1012.0,4.92,0,0,0,0,0,0,2014-09-19 12:00:00
13,91.0,14,24.0,1011.0,3.13,0,0,0,1,1,0,2014-09-19 13:00:00
14,86.0,14,24.0,1010.0,6.26,0,0,0,1,1,0,2014-09-19 14:00:00
15,67.0,14,25.0,1009.0,10.28,0,0,0,1,1,0,2014-09-19 15:00:00
16,60.0,15,24.0,1009.0,14.3,0,0,0,1,1,0,2014-09-19 16:00:00
17,53.0,14,24.0,1009.0,16.09,0,0,0,1,1,0,2014-09-19 17:00:00
18,53.0,15,23.0,1010.0,3.13,0,0,1,0,1,0,2014-09-19 18:00:00
19,,17,19.0,1010.0,3.13,0,1,0,1,1,0,2014-09-19 19:00:00
20,97.0,17,19.0,1010.0,1.79,0,2,1,0,1,0,2014-09-19 20:00:00
21,105.0,17,19.0,1011.0,0.89,0,0,0,0,0,0,2014-09-19 21:00:00
22,119.0,17,18.0,1011.0,1.78,0,0,0,0,0,0,2014-09-19 22:00:00
23,140.0,16,18.0,1010.0,1.79,0,0,1,0,1,0,2014-09-19 23:00:00
0,144.0,16,18.0,1010.0,0.89,0,0,0,0,0,0,2014-09-20 00:00:00
1,141.0,16,18.0,1010.0,0.89,0,0,1,0,1,0,2014-09-20 01:00:00
2,145.0,17,18.0,1010.0,0.89,0,0,0,0,0,0,2014-09-20 02:00:00
3,142.0,17,18.0,1009.0,1.78,0,0,0,0,0,0,2014-09-20 03:00:00
4,141.0,17,18.0,1009.0,2.23,0,0,0,0,0,0,2014-09-20 04:00:00
5,136.0,16,17.0,1009.0,2.68,0,0,0,0,0,0,2014-09-20 05:00:00
6,128.0,16,17.0,1010.0,3.13,0,0,1,0,0,1,2014-09-20 06:00:00
7,110.0,16,17.0,1010.0,0.45,0,0,0,0,0,0,2014-09-20 07:00:00
8,116.0,17,19.0,1011.0,1.79,0,0,1,0,0,1,2014-09-20 08:00:00
9,123.0,17,20.0,1011.0,3.58,0,0,1,0,0,1,2014-09-20 09:00:00
10,127.0,17,22.0,1011.0,0.89,0,0,0,0,0,0,2014-09-20 10:00:00
11,124.0,18,23.0,1011.0,2.68,0,0,0,0,0,0,2014-09-20 11:00:00
12,115.0,16,24.0,1010.0,3.57,0,0,0,0,0,0,2014-09-20 12:00:00
13,117.0,17,26.0,1010.0,4.46,0,0,0,0,0,0,2014-09-20 13:00:00
14,113.0,16,27.0,1009.0,1.79,0,0,0,1,1,0,2014-09-20 14:00:00
15,89.0,16,27.0,1008.0,1.79,0,0,0,0,0,0,2014-09-20 15:00:00
16,95.0,14,27.0,1008.0,2.68,0,0,0,0,0,0,2014-09-20 16:00:00
17,78.0,14,26.0,1008.0,1.79,0,0,0,1,1,0,2014-09-20 17:00:00
18,140.0,16,23.0,1009.0,0.89,0,0,0,0,0,0,2014-09-20 18:00:00
19,153.0,16,22.0,1010.0,1.79,0,0,0,1,1,0,2014-09-20 19:00:00
20,159.0,17,20.0,1011.0,0.89,0,0,0,0,0,0,2014-09-20 20:00:00
21,180.0,17,19.0,1012.0,1.79,0,0,0,1,1,0,2014-09-20 21:00:00
22,200.0,18,20.0,1012.0,3.58,0,0,0,1,1,0,2014-09-20 22:00:00
23,228.0,18,20.0,1013.0,5.37,0,0,0,1,1,0,2014-09-20 23:00:00
0,229.0,15,21.0,1014.0,10.29,0,0,0,1,1,0,2014-09-21 00:00:00
1,200.0,14,20.0,1014.0,15.21,0,0,0,1,1,0,2014-09-21 01:00:00
2,146.0,14,20.0,1015.0,18.34,0,0,0,1,1,0,2014-09-21 02:00:00
3,133.0,14,19.0,1015.0,0.89,0,0,0,0,0,0,2014-09-21 03:00:00
4,125.0,14,19.0,1016.0,1.78,0,0,0,0,0,0,2014-09-21 04:00:00
5,79.0,14,19.0,1016.0,2.67,0,0,0,0,0,0,2014-09-21 05:00:00
6,80.0,13,18.0,1017.0,0.89,0,0,0,1,1,0,2014-09-21 06:00:00
7,72.0,14,19.0,1017.0,0.89,0,0,0,0,0,0,2014-09-21 07:00:00
8,59.0,14,19.0,1018.0,1.79,0,0,0,1,1,0,2014-09-21 08:00:00
9,63.0,14,20.0,1018.0,0.89,0,0,0,0,0,0,2014-09-21 09:00:00
10,64.0,14,21.0,1019.0,1.78,0,0,0,0,0,0,2014-09-21 10:00:00
11,52.0,12,22.0,1018.0,1.79,0,0,0,1,1,0,2014-09-21 11:00:00
12,67.0,14,23.0,1018.0,3.58,0,0,0,1,1,0,2014-09-21 12:00:00
13,78.0,14,24.0,1017.0,5.37,0,0,0,1,1,0,2014-09-21 13:00:00
14,89.0,16,24.0,1017.0,7.16,0,0,0,1,1,0,2014-09-21 14:00:00
15,88.0,17,25.0,1016.0,8.95,0,0,0,1,1,0,2014-09-21 15:00:00
16,96.0,16,25.0,1016.0,12.08,0,0,0,1,1,0,2014-09-21 16:00:00
17,100.0,16,24.0,1016.0,15.21,0,0,0,1,1,0,2014-09-21 17:00:00
18,93.0,17,23.0,1016.0,18.34,0,0,0,1,1,0,2014-09-21 18:00:00
19,85.0,17,21.0,1017.0,20.13,0,0,0,1,1,0,2014-09-21 19:00:00
20,88.0,17,20.0,1018.0,21.92,0,0,0,1,1,0,2014-09-21 20:00:00
21,82.0,18,21.0,1018.0,25.05,0,0,0,1,1,0,2014-09-21 21:00:00
22,80.0,17,21.0,1018.0,28.18,0,0,0,1,1,0,2014-09-21 22:00:00
23,59.0,17,21.0,1019.0,29.97,0,0,0,1,1,0,2014-09-21 23:00:00
0,75.0,16,21.0,1019.0,33.1,0,0,0,1,1,0,2014-09-22 00:00:00
1,77.0,17,20.0,1019.0,0.89,0,0,0,0,0,0,2014-09-22 01:00:00
2,70.0,17,20.0,1019.0,1.78,0,0,0,0,0,0,2014-09-22 02:00:00
3,80.0,17,20.0,1019.0,1.79,0,0,0,1,1,0,2014-09-22 03:00:00
4,81.0,16,20.0,1019.0,3.58,0,0,0,1,1,0,2014-09-22 04:00:00
5,79.0,16,20.0,1018.0,5.37,0,0,0,1,1,0,2014-09-22 05:00:00
6,89.0,16,20.0,1019.0,0.89,0,0,0,0,0,0,2014-09-22 06:00:00
7,106.0,16,20.0,1019.0,1.78,0,0,0,0,0,0,2014-09-22 07:00:00
8,112.0,16,20.0,1019.0,2.67,0,0,0,0,0,0,2014-09-22 08:00:00
9,118.0,17,20.0,1020.0,1.79,0,0,0,1,1,0,2014-09-22 09:00:00
10,120.0,17,21.0,1020.0,1.79,0,0,1,0,1,0,2014-09-22 10:00:00
